"GRCh38-CCDC28B"	"GRCh38"	"CCDC28B"	0.00806201550387597	0.00587988240235195	0.0213286713286713	0.0397746105402718	"GRCh38-CCDC28B"
"GRCh38-EIF3I"	"GRCh38"	"EIF3I"	0.022015503875969	0.0172196556068879	0.0734265734265734	0.123964202850514	"GRCh38-EIF3I"
"GRCh38-HDAC1"	"GRCh38"	"HDAC1"	0.00310077519379845	0.00713985720285594	0.022027972027972	0.0275107722903547	"GRCh38-HDAC1"
"GRCh38-MARCKSL1"	"GRCh38"	"MARCKSL1"	0.0517829457364341	0.0524989500209996	0.0958041958041958	0.075903215114352	"GRCh38-MARCKSL1"
"GRCh38-ZBTB8OS"	"GRCh38"	"ZBTB8OS"	0.00744186046511628	0.0109197816043679	0.0328671328671329	0.0331455087835598	"GRCh38-ZBTB8OS"
"GRCh38-RBBP4"	"GRCh38"	"RBBP4"	0.0102325581395349	0.0142797144057119	0.0765734265734266	0.0699370235333112	"GRCh38-RBBP4"
"GRCh38-YARS1"	"GRCh38"	"YARS1"	0.022015503875969	0.0146997060058799	0.0293706293706294	0.0871726881007623	"GRCh38-YARS1"
"GRCh38-AK2"	"GRCh38"	"AK2"	0.0186046511627907	0.0243595128097438	0.101398601398601	0.131587669870733	"GRCh38-AK2"
"GRCh38-PHC2"	"GRCh38"	"PHC2"	0.0102325581395349	0.0138597228055439	0.0468531468531469	0.0430891614186278	"GRCh38-PHC2"
"GRCh38-SMIM12"	"GRCh38"	"SMIM12"	0.0108527131782946	0.00881982360352793	0.0202797202797203	0.0202187603579715	"GRCh38-SMIM12"
"GRCh38-SFPQ"	"GRCh38"	"SFPQ"	0.0210852713178295	0.0176396472070559	0.0856643356643357	0.133576400397746	"GRCh38-SFPQ"
"GRCh38-KIAA0319L"	"GRCh38"	"KIAA0319L"	0.00775193798449612	0.00923981520369593	0.0370629370629371	0.0361286045740802	"GRCh38-KIAA0319L"
"GRCh38-PSMB2"	"GRCh38"	"PSMB2"	0.013953488372093	0.0180596388072239	0.084965034965035	0.107391448458734	"GRCh38-PSMB2"
"GRCh38-TRAPPC3"	"GRCh38"	"TRAPPC3"	0.0089922480620155	0.0109197816043679	0.0370629370629371	0.0490553529996685	"GRCh38-TRAPPC3"
"GRCh38-MAP7D1"	"GRCh38"	"MAP7D1"	0.0201550387596899	0.0205795884082318	0.0863636363636364	0.0878355982764335	"GRCh38-MAP7D1"
"GRCh38-THRAP3"	"GRCh38"	"THRAP3"	0.00744186046511628	0.00671986560268795	0.0370629370629371	0.040437520715943	"GRCh38-THRAP3"
"GRCh38-EVA1B"	"GRCh38"	"EVA1B"	0.00496124031007752	0.00545989080218396	0.0108391608391608	0.0351342393105734	"GRCh38-EVA1B"
"GRCh38-STK40"	"GRCh38"	"STK40"	0.00868217054263566	0.0117597648047039	0.0391608391608392	0.0629764666887637	"GRCh38-STK40"
"GRCh38-LSM10"	"GRCh38"	"LSM10"	0.0124031007751938	0.0193196136077278	0.0440559440559441	0.0493868080875041	"GRCh38-LSM10"
"GRCh38-MRPS15"	"GRCh38"	"MRPS15"	0.0158139534883721	0.0109197816043679	0.0538461538461538	0.0752403049386808	"GRCh38-MRPS15"
"GRCh38-C1orf122"	"GRCh38"	"C1orf122"	0.0337984496124031	0.0314993700125997	0.0832167832167832	0.129930394431555	"GRCh38-C1orf122"
"GRCh38-SF3A3"	"GRCh38"	"SF3A3"	0.00558139534883721	0.00545989080218396	0.0178321678321678	0.0235333112363275	"GRCh38-SF3A3"
"GRCh38-UTP11"	"GRCh38"	"UTP11"	0.00434108527131783	0.00461990760184796	0.0195804195804196	0.0298309579052038	"GRCh38-UTP11"
"GRCh38-AKIRIN1"	"GRCh38"	"AKIRIN1"	0.00713178294573643	0.0121797564048719	0.0318181818181818	0.0643022870401061	"GRCh38-AKIRIN1"
"GRCh38-NDUFS5"	"GRCh38"	"NDUFS5"	0.101395348837209	0.115077698446031	0.498601398601399	0.733178654292343	"GRCh38-NDUFS5"
"GRCh38-MACF1"	"GRCh38"	"MACF1"	0.0164341085271318	0.0197396052078958	0.134265734265734	0.156115346370567	"GRCh38-MACF1"
"GRCh38-PABPC4"	"GRCh38"	"PABPC4"	0.00868217054263566	0.0117597648047039	0.0496503496503497	0.0662910175671197	"GRCh38-PABPC4"
"GRCh38-PPIE"	"GRCh38"	"PPIE"	0.00465116279069767	0.00797984040319194	0.0293706293706294	0.0288365926416971	"GRCh38-PPIE"
"GRCh38-CAP1"	"GRCh38"	"CAP1"	0.0089922480620155	0.00755984880302394	0.0192307692307692	0.0314882333443818	"GRCh38-CAP1"
"GRCh38-NFYC"	"GRCh38"	"NFYC"	0.0142635658914729	0.00797984040319194	0.058041958041958	0.072588664235996	"GRCh38-NFYC"
