rownames	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	geneid	species
Ssus11-LGALS1.9	0	-1.01	0.924	0.992	0	10	Ssus11-LGALS1	LGALS1	Suss11
Ssus11-RPLP1.4	0	-0.64	1	1	0	10	Ssus11-RPLP1	RPLP1	Suss11
Ssus11-EIF1.4	0	-0.74	0.801	0.971	0	10	Ssus11-EIF1	EIF1	Suss11
Ssus11-TUBB.4	0	-0.83	0.656	0.904	0	10	Ssus11-TUBB	TUBB	Suss11
Ssus11-RPS20.8	0	-0.76	0.982	0.999	0	10	Ssus11-RPS20	RPS20	Suss11
Ssus11-HSP90AB1.5	0	-0.89	0.607	0.891	0	10	Ssus11-HSP90AB1	HSP90AB1	Suss11
Ssus11-RPL23.3	0	-0.77	0.882	0.985	0	10	Ssus11-RPL23	RPL23	Suss11
Ssus11-CALM1.4	0	-0.86	0.459	0.817	0	10	Ssus11-CALM1	CALM1	Suss11
Ssus11-ELOB.2	0	-0.76	0.734	0.955	0	10	Ssus11-ELOB	ELOB	Suss11
Ssus11-RPL11.1	0	-0.72	0.858	0.992	0	10	Ssus11-RPL11	RPL11	Suss11
Ssus11-ENSSSCG00000009303.5	0	-0.71	0.9	0.992	0	10	Ssus11-ENSSSCG00000009303	ENSSSCG00000009303	Suss11
Ssus11-RPS15.5	0	-0.69	0.982	0.998	0	10	Ssus11-RPS15	RPS15	Suss11
Ssus11-NDUFB9.9	0	-0.99	0.39	0.754	0	10	Ssus11-NDUFB9	NDUFB9	Suss11
Ssus11-ENSSSCG00000017509.4	0	-0.69	0.909	0.993	0	10	Ssus11-ENSSSCG00000017509	ENSSSCG00000017509	Suss11
Ssus11-RPL27.5	0	-0.77	0.77	0.946	0	10	Ssus11-RPL27	RPL27	Suss11
Ssus11-ENSSSCG00000004489.4	0	-0.63	0.991	0.999	0	10	Ssus11-ENSSSCG00000004489	ENSSSCG00000004489	Suss11
Ssus11-RPL31.2	0	-0.67	0.949	0.996	0	10	Ssus11-RPL31	RPL31	Suss11
Ssus11-ND1.10	0	-1.67	0.547	0.832	0	10	Ssus11-ND1	ND1	Suss11
Ssus11-RPS3A.3	0	-0.7	0.879	0.99	0	10	Ssus11-RPS3A	RPS3A	Suss11
Ssus11-ENSSSCG00000034448.7	0	-0.69	0.943	0.993	0	10	Ssus11-ENSSSCG00000034448	ENSSSCG00000034448	Suss11
Ssus11-EEF2.1	0	-0.68	0.828	0.968	0	10	Ssus11-EEF2	EEF2	Suss11
Ssus11-RPS15A.4	0	-0.71	0.952	0.997	0	10	Ssus11-RPS15A	RPS15A	Suss11
Ssus11-ENSSSCG00000011272.3	0	-0.7	0.915	0.99	0	10	Ssus11-ENSSSCG00000011272	ENSSSCG00000011272	Suss11
Ssus11-S100A10.6	0	-0.91	0.616	0.877	0	10	Ssus11-S100A10	S100A10	Suss11
GRCh38-FAM120A	0	0.26	0.251	0.051	0	10	GRCh38-FAM120A	FAM120A	GRCh38
Ssus11-ENSSSCG00000035904.4	0	-0.65	0.961	0.994	0	10	Ssus11-ENSSSCG00000035904	ENSSSCG00000035904	Suss11
Ssus11-CD151.3	0	-0.83	0.387	0.775	0	10	Ssus11-CD151	CD151	Suss11
Ssus11-RACK1.3	0	-0.7	0.834	0.98	0	10	Ssus11-RACK1	RACK1	Suss11
Ssus11-ENSSSCG00000035811.5	0	-0.71	0.931	0.992	0	10	Ssus11-ENSSSCG00000035811	ENSSSCG00000035811	Suss11
Ssus11-ENSSSCG00000040118.7	0	-0.82	0.692	0.93	0	10	Ssus11-ENSSSCG00000040118	ENSSSCG00000040118	Suss11
Ssus11-RPL35.5	0	-0.64	0.97	0.998	0	10	Ssus11-RPL35	RPL35	Suss11
Ssus11-ENSSSCG00000016737.9	0	-0.8	0.885	0.978	0	10	Ssus11-ENSSSCG00000016737	ENSSSCG00000016737	Suss11
Ssus11-RPS3.4	0	-0.67	0.879	0.987	0	10	Ssus11-RPS3	RPS3	Suss11
Ssus11-CHCHD10.10	0	-1.53	0.305	0.693	0	10	Ssus11-CHCHD10	CHCHD10	Suss11
Ssus11-ATP5PO.8	0	-0.97	0.353	0.727	0	10	Ssus11-ATP5PO	ATP5PO	Suss11
Ssus11-RPS23.5	0	-0.71	0.937	0.995	0	10	Ssus11-RPS23	RPS23	Suss11
Ssus11-ANKRD1.9	0	-1.97	0.221	0.617	0	10	Ssus11-ANKRD1	ANKRD1	Suss11
Ssus11-ENSSSCG00000024974.6	0	-0.67	0.961	0.995	0	10	Ssus11-ENSSSCG00000024974	ENSSSCG00000024974	Suss11
Ssus11-TPI1.3	0	-0.75	0.441	0.807	0	10	Ssus11-TPI1	TPI1	Suss11
Ssus11-ACTG1.8	0	-0.97	0.958	0.983	0	10	Ssus11-ACTG1	ACTG1	Suss11
Ssus11-TCAP.10	0	-1.85	0.163	0.584	0	10	Ssus11-TCAP	TCAP	Suss11
Ssus11-NUDT3.5	0	-0.63	0.943	0.995	0	10	Ssus11-NUDT3	NUDT3	Suss11
Ssus11-HSP90B1.5	0	-0.82	0.429	0.776	0	10	Ssus11-HSP90B1	HSP90B1	Suss11
Ssus11-RPL7.1	0	-0.64	0.894	0.987	0	10	Ssus11-RPL7	RPL7	Suss11
Ssus11-NDUFB4.7	0	-0.87	0.35	0.721	0	10	Ssus11-NDUFB4	NDUFB4	Suss11
Ssus11-ACTC1.8	0	-2.11	0.248	0.63	0	10	Ssus11-ACTC1	ACTC1	Suss11
Ssus11-CYCS.8	0	-1.06	0.142	0.553	0	10	Ssus11-CYCS	CYCS	Suss11
Ssus11-UBC.4	0	-0.69	0.831	0.969	0	10	Ssus11-UBC	UBC	Suss11
Ssus11-ENSSSCG00000006081.1	0	-0.64	0.903	0.991	0	10	Ssus11-ENSSSCG00000006081	ENSSSCG00000006081	Suss11
Ssus11-ATP5MD.10	0	-1.04	0.471	0.777	0	10	Ssus11-ATP5MD	ATP5MD	Suss11
Ssus11-RPS16.4	0	-0.67	0.858	0.991	0	10	Ssus11-RPS16	RPS16	Suss11
Ssus11-HINT1.4	0	-0.76	0.505	0.824	0	10	Ssus11-HINT1	HINT1	Suss11
Ssus11-FN1.8	0	-1.28	0.912	0.927	0	10	Ssus11-FN1	FN1	Suss11
Ssus11-TNNT2.9	0	-2.48	0.387	0.717	0	10	Ssus11-TNNT2	TNNT2	Suss11
GRCh38-SOX4	0	0.34	0.341	0.095	0	10	GRCh38-SOX4	SOX4	GRCh38
Ssus11-RPS4X.3	0	-0.67	0.795	0.964	0	10	Ssus11-RPS4X	RPS4X	Suss11
Ssus11-COL18A1.4	0	-0.87	0.468	0.821	0	10	Ssus11-COL18A1	COL18A1	Suss11
GRCh38-UBE2E3.1	0	0.42	0.517	0.193	0	10	GRCh38-UBE2E3	UBE2E3	GRCh38
Ssus11-RPL5.3	0	-0.69	0.81	0.972	0	10	Ssus11-RPL5	RPL5	Suss11
Ssus11-ENSSSCG00000010517.4	0	-0.76	0.299	0.677	0	10	Ssus11-ENSSSCG00000010517	ENSSSCG00000010517	Suss11
Ssus11-SLC25A6.4	0	-0.65	0.861	0.98	0	10	Ssus11-SLC25A6	SLC25A6	Suss11
Ssus11-ENSSSCG00000035080.3	0	-0.63	0.918	0.99	0	10	Ssus11-ENSSSCG00000035080	ENSSSCG00000035080	Suss11
Ssus11-COX7A2.7	0	-0.82	0.459	0.77	0	10	Ssus11-COX7A2	COX7A2	Suss11
Ssus11-UQCRQ.9	0	-0.99	0.305	0.672	0	10	Ssus11-UQCRQ	UQCRQ	Suss11
Ssus11-VIM.6	0	-0.84	0.931	0.978	0	10	Ssus11-VIM	VIM	Suss11
Ssus11-SSR4.9	0	-0.85	0.716	0.937	0	10	Ssus11-SSR4	SSR4	Suss11
Ssus11-NDUFS5.5	0	-0.76	0.347	0.701	0	10	Ssus11-NDUFS5	NDUFS5	Suss11
Ssus11-RPS18.6	0	-0.76	0.891	0.98	0	10	Ssus11-RPS18	RPS18	Suss11
Ssus11-S100A6.9	0	-1.05	0.456	0.808	0	10	Ssus11-S100A6	S100A6	Suss11
Ssus11-RPL15.2	0	-0.61	0.894	0.99	0	10	Ssus11-RPL15	RPL15	Suss11
Ssus11-CD63.8	0	-0.78	0.888	0.973	0	10	Ssus11-CD63	CD63	Suss11
Ssus11-ENSSSCG00000037142.9	0	-1.04	0.341	0.699	0	10	Ssus11-ENSSSCG00000037142	ENSSSCG00000037142	Suss11
Ssus11-COX6A2.10	0	-1.54	0.205	0.587	0	10	Ssus11-COX6A2	COX6A2	Suss11
Ssus11-SERF2.4	0	-0.58	0.994	0.997	0	10	Ssus11-SERF2	SERF2	Suss11
Ssus11-RPS9.4	0	-0.64	0.912	0.993	0	10	Ssus11-RPS9	RPS9	Suss11
Ssus11-ATP5PB.8	0	-0.88	0.208	0.588	0	10	Ssus11-ATP5PB	ATP5PB	Suss11
Ssus11-ENSSSCG00000036052.9	0	-1.67	0.112	0.512	0	10	Ssus11-ENSSSCG00000036052	ENSSSCG00000036052	Suss11
Ssus11-ENSSSCG00000009146.1	0	-0.58	0.946	0.997	0	10	Ssus11-ENSSSCG00000009146	ENSSSCG00000009146	Suss11
Ssus11-MGST3.6	0	-0.85	0.266	0.639	0	10	Ssus11-MGST3	MGST3	Suss11
Ssus11-GPX4.4	0	-0.69	0.547	0.862	0	10	Ssus11-GPX4	GPX4	Suss11
Ssus11-RPS19.5	0	-0.64	0.943	0.996	0	10	Ssus11-RPS19	RPS19	Suss11
Ssus11-ND5.8	0	-1.26	0.221	0.598	0	10	Ssus11-ND5	ND5	Suss11
Ssus11-TNNC1.9	0	-2.46	0.423	0.724	0	10	Ssus11-TNNC1	TNNC1	Suss11
Ssus11-RPL29.4	0	-0.62	0.97	0.994	0	10	Ssus11-RPL29	RPL29	Suss11
Ssus11-MYL12A.4	0	-0.71	0.692	0.894	0	10	Ssus11-MYL12A	MYL12A	Suss11
Ssus11-ENSSSCG00000032166.8	0	-0.89	0.32	0.659	0	10	Ssus11-ENSSSCG00000032166	ENSSSCG00000032166	Suss11
Ssus11-MYOZ2.9	0	-1.93	0.148	0.539	0	10	Ssus11-MYOZ2	MYOZ2	Suss11
Ssus11-RPSA.8	0	-0.71	0.897	0.989	0	10	Ssus11-RPSA	RPSA	Suss11
GRCh38-CKAP4.1	0	0.29	0.314	0.085	0	10	GRCh38-CKAP4	CKAP4	GRCh38
Ssus11-COX7A1.9	0	-1.77	0.363	0.701	0	10	Ssus11-COX7A1	COX7A1	Suss11
Ssus11-ENSSSCG00000020830.2	0	-0.63	0.752	0.947	0	10	Ssus11-ENSSSCG00000020830	ENSSSCG00000020830	Suss11
Ssus11-YBX3.7	0	-1.05	0.465	0.768	0	10	Ssus11-YBX3	YBX3	Suss11
Ssus11-ENSSSCG00000028850.4	0	-0.65	0.897	0.981	0	10	Ssus11-ENSSSCG00000028850	ENSSSCG00000028850	Suss11
Ssus11-GPX1.7	0	-0.93	0.825	0.952	0	10	Ssus11-GPX1	GPX1	Suss11
Ssus11-CYC1.6	0	-0.82	0.278	0.638	0	10	Ssus11-CYC1	CYC1	Suss11
Ssus11-ENSSSCG00000020790.2	0	-0.66	0.631	0.886	0	10	Ssus11-ENSSSCG00000020790	ENSSSCG00000020790	Suss11
Ssus11-RPL28.5	0	-0.61	0.97	0.997	0	10	Ssus11-RPL28	RPL28	Suss11
Ssus11-ENO3.10	0	-1.51	0.16	0.536	0	10	Ssus11-ENO3	ENO3	Suss11
Ssus11-ENSSSCG00000038713.6	0	-0.78	0.335	0.693	0	10	Ssus11-ENSSSCG00000038713	ENSSSCG00000038713	Suss11
Ssus11-ENSSSCG00000033019.5	0	-0.68	0.837	0.976	0	10	Ssus11-ENSSSCG00000033019	ENSSSCG00000033019	Suss11
Ssus11-ENSSSCG00000004578.9	0	-0.9	0.644	0.861	0	10	Ssus11-ENSSSCG00000004578	ENSSSCG00000004578	Suss11
Ssus11-RPS5.5	0	-0.65	0.855	0.975	0	10	Ssus11-RPS5	RPS5	Suss11
Ssus11-RPL17-C18orf32.1	0	-0.65	0.822	0.985	0	10	Ssus11-RPL17-C18orf32	RPL17-C18orf32	Suss11
Ssus11-ASPDH.10	0	-1.01	0.233	0.597	0	10	Ssus11-ASPDH	ASPDH	Suss11
Ssus11-SLC25A4.9	0	-1.89	0.227	0.586	0	10	Ssus11-SLC25A4	SLC25A4	Suss11
Ssus11-ENSSSCG00000027907.2	0	-0.66	0.511	0.809	0	10	Ssus11-ENSSSCG00000027907	ENSSSCG00000027907	Suss11
Ssus11-ENSSSCG00000040273.2	0	-0.54	0.961	0.996	0	10	Ssus11-ENSSSCG00000040273	ENSSSCG00000040273	Suss11
Ssus11-NDUFB2.8	0	-0.8	0.347	0.672	0	10	Ssus11-NDUFB2	NDUFB2	Suss11
Ssus11-RPS11.3	0	-0.61	0.879	0.993	0	10	Ssus11-RPS11	RPS11	Suss11
Ssus11-CKM.9	0	-2.13	0.205	0.564	0	10	Ssus11-CKM	CKM	Suss11
Ssus11-UQCR10.8	0	-0.89	0.293	0.639	0	10	Ssus11-UQCR10	UQCR10	Suss11
Ssus11-ENSSSCG00000010954.7	0	-0.82	0.242	0.591	0	10	Ssus11-ENSSSCG00000010954	ENSSSCG00000010954	Suss11
Ssus11-FABP3.8	0	-1.3	0.073	0.447	0	10	Ssus11-FABP3	FABP3	Suss11
Ssus11-MYH7.8	0	-2.92	0.68	0.834	0	10	Ssus11-MYH7	MYH7	Suss11
Ssus11-ATP5MC3.9	0	-0.95	0.127	0.498	0	10	Ssus11-ATP5MC3	ATP5MC3	Suss11
Ssus11-TIMP1.8	0	-1.21	0.447	0.741	0	10	Ssus11-TIMP1	TIMP1	Suss11
Ssus11-UQCRC1.8	0	-0.78	0.302	0.648	0	10	Ssus11-UQCRC1	UQCRC1	Suss11
Ssus11-TUBA1B.9	0	-0.75	0.876	0.962	0	10	Ssus11-TUBA1B	TUBA1B	Suss11
Ssus11-ENSSSCG00000003261.9	0	-0.75	0.387	0.701	0	10	Ssus11-ENSSSCG00000003261	ENSSSCG00000003261	Suss11
Ssus11-RPL10.3	0	-0.54	0.994	0.998	0	10	Ssus11-RPL10	RPL10	Suss11
Ssus11-ENSSSCG00000010190.8	0	-2.86	0.583	0.784	0	10	Ssus11-ENSSSCG00000010190	ENSSSCG00000010190	Suss11
Ssus11-RPS17.3	0	-0.61	0.789	0.957	0	10	Ssus11-RPS17	RPS17	Suss11
Ssus11-RPL37.2	0	-0.53	0.97	0.998	0	10	Ssus11-RPL37	RPL37	Suss11
Ssus11-NPPB.9	0	-1.65	0.254	0.6	0	10	Ssus11-NPPB	NPPB	Suss11
Ssus11-OAZ1.4	0	-0.64	0.71	0.906	0	10	Ssus11-OAZ1	OAZ1	Suss11
Ssus11-MYL2.10	0	-3.07	0.607	0.794	0	10	Ssus11-MYL2	MYL2	Suss11
Ssus11-COX8A.3	0	-0.63	0.592	0.85	0	10	Ssus11-COX8A	COX8A	Suss11
Ssus11-RPS25.5	0	-0.61	0.858	0.974	0	10	Ssus11-RPS25	RPS25	Suss11
Ssus11-ENSSSCG00000039506.7	0	-0.76	0.924	0.971	0	10	Ssus11-ENSSSCG00000039506	ENSSSCG00000039506	Suss11
Ssus11-PRDX2.4	0	-0.65	0.438	0.727	0	10	Ssus11-PRDX2	PRDX2	Suss11
Ssus11-ATP5MC2.6	0	-0.66	0.529	0.799	0	10	Ssus11-ATP5MC2	ATP5MC2	Suss11
Ssus11-ATP5F1C.8	0	-0.8	0.242	0.584	0	10	Ssus11-ATP5F1C	ATP5F1C	Suss11
Ssus11-ATP1A1.2	0	-0.65	0.248	0.595	0	10	Ssus11-ATP1A1	ATP1A1	Suss11
Ssus11-CSRP3.9	0	-1.48	0.145	0.491	0	10	Ssus11-CSRP3	CSRP3	Suss11
Ssus11-HSD11B1L.2	0	-0.54	0.918	0.994	0	10	Ssus11-HSD11B1L	HSD11B1L	Suss11
Ssus11-RPL36A-HNRNPH2.2	0	-0.63	0.734	0.929	0	10	Ssus11-RPL36A-HNRNPH2	RPL36A-HNRNPH2	Suss11
Ssus11-FHL1.8	0	-0.75	0.417	0.725	0	10	Ssus11-FHL1	FHL1	Suss11
Ssus11-HSPE1.5	0	-0.73	0.317	0.629	0	10	Ssus11-HSPE1	HSPE1	Suss11
Ssus11-ENO1.8	0	-0.8	0.535	0.798	0	10	Ssus11-ENO1	ENO1	Suss11
Ssus11-EEF1B2.5	0	-0.62	0.792	0.958	0	10	Ssus11-EEF1B2	EEF1B2	Suss11
Ssus11-ENSSSCG00000007524.9	0	-0.87	0.586	0.843	0	10	Ssus11-ENSSSCG00000007524	ENSSSCG00000007524	Suss11
Ssus11-ACTN2.9	0	-1.41	0.115	0.455	0	10	Ssus11-ACTN2	ACTN2	Suss11
Ssus11-MDH1.8	0	-0.94	0.151	0.491	0	10	Ssus11-MDH1	MDH1	Suss11
Ssus11-ENSSSCG00000021374.9	0	-1.01	0.42	0.699	0	10	Ssus11-ENSSSCG00000021374	ENSSSCG00000021374	Suss11
Ssus11-ENSSSCG00000029160.10	0	-2.28	0.284	0.595	0	10	Ssus11-ENSSSCG00000029160	ENSSSCG00000029160	Suss11
Ssus11-MYBPC3.10	0	-1.51	0.148	0.476	0	10	Ssus11-MYBPC3	MYBPC3	Suss11
Ssus11-LMNA.9	0	-0.77	0.435	0.766	0	10	Ssus11-LMNA	LMNA	Suss11
Ssus11-ENSSSCG00000024144.7	0	-0.72	0.287	0.603	0	10	Ssus11-ENSSSCG00000024144	ENSSSCG00000024144	Suss11
Ssus11-EIF4G2.4	0	-0.62	0.517	0.796	0	10	Ssus11-EIF4G2	EIF4G2	Suss11
Ssus11-ITGB1.6	0	-0.72	0.541	0.786	0	10	Ssus11-ITGB1	ITGB1	Suss11
GRCh38-TCF7L2	0	0.27	0.305	0.096	0	10	GRCh38-TCF7L2	TCF7L2	GRCh38
Ssus11-RPL3.5	0	-0.57	0.894	0.969	0	10	Ssus11-RPL3	RPL3	Suss11
Ssus11-NDUFC2.5	0	-0.66	0.317	0.618	0	10	Ssus11-NDUFC2	NDUFC2	Suss11
Ssus11-NDUFB7.5	0	-0.67	0.221	0.544	0	10	Ssus11-NDUFB7	NDUFB7	Suss11
Ssus11-ENSSSCG00000006395.8	0	-0.73	0.607	0.824	0	10	Ssus11-ENSSSCG00000006395	ENSSSCG00000006395	Suss11
Ssus11-ATP2A2.10	0	-0.99	0.19	0.507	0	10	Ssus11-ATP2A2	ATP2A2	Suss11
Ssus11-AP2M1.9	0	-0.64	0.414	0.715	0	10	Ssus11-AP2M1	AP2M1	Suss11
Ssus11-ENSSSCG00000017164.8	0	-0.69	0.767	0.899	0	10	Ssus11-ENSSSCG00000017164	ENSSSCG00000017164	Suss11
Ssus11-ENSSSCG00000017114.6	0	-0.65	0.314	0.621	0	10	Ssus11-ENSSSCG00000017114	ENSSSCG00000017114	Suss11
Ssus11-ENSSSCG00000037274.6	0	-0.69	0.767	0.912	0	10	Ssus11-ENSSSCG00000037274	ENSSSCG00000037274	Suss11
Ssus11-ACO2.9	0	-0.96	0.211	0.526	0	10	Ssus11-ACO2	ACO2	Suss11
Ssus11-ENSSSCG00000004945.4	0	-0.53	0.828	0.966	0	10	Ssus11-ENSSSCG00000004945	ENSSSCG00000004945	Suss11
Ssus11-TSPO.6	0	-0.65	0.438	0.74	0	10	Ssus11-TSPO	TSPO	Suss11
Ssus11-UQCRFS1.9	0	-0.81	0.184	0.498	0	10	Ssus11-UQCRFS1	UQCRFS1	Suss11
Ssus11-RPL36AL.4	0	-0.61	0.468	0.739	0	10	Ssus11-RPL36AL	RPL36AL	Suss11
Ssus11-ECHS1.4	0	-0.6	0.32	0.622	0	10	Ssus11-ECHS1	ECHS1	Suss11
Ssus11-ENSSSCG00000007743.5	0	-0.59	0.426	0.699	0	10	Ssus11-ENSSSCG00000007743	ENSSSCG00000007743	Suss11
Ssus11-HADHA.9	0	-0.74	0.29	0.584	0	10	Ssus11-HADHA	HADHA	Suss11
Ssus11-DYNLL1.3	0	-0.6	0.529	0.76	0	10	Ssus11-DYNLL1	DYNLL1	Suss11
Ssus11-EIF3F.3	0	-0.56	0.508	0.782	0	10	Ssus11-EIF3F	EIF3F	Suss11
Ssus11-NDUFA2.5	0	-0.61	0.42	0.694	0	10	Ssus11-NDUFA2	NDUFA2	Suss11
Ssus11-ENSSSCG00000028414.6	0	-0.64	0.29	0.585	0	10	Ssus11-ENSSSCG00000028414	ENSSSCG00000028414	Suss11
Ssus11-EEF1D.4	0	-0.56	0.656	0.869	0	10	Ssus11-EEF1D	EEF1D	Suss11
Ssus11-CCT3.2	0	-0.57	0.317	0.632	0	10	Ssus11-CCT3	CCT3	Suss11
Ssus11-MDH2.9	0	-0.84	0.196	0.501	0	10	Ssus11-MDH2	MDH2	Suss11
Ssus11-COL1A2.5	0	-0.76	0.997	0.989	0	10	Ssus11-COL1A2	COL1A2	Suss11
Ssus11-FLNC.9	0	-0.94	0.115	0.427	0	10	Ssus11-FLNC	FLNC	Suss11
Ssus11-ANXA5.6	0	-0.64	0.731	0.901	0	10	Ssus11-ANXA5	ANXA5	Suss11
Ssus11-ENSSSCG00000022295.5	0	-0.62	0.35	0.646	0	10	Ssus11-ENSSSCG00000022295	ENSSSCG00000022295	Suss11
Ssus11-S100A11.10	0	-0.82	0.891	0.924	0	10	Ssus11-S100A11	S100A11	Suss11
Ssus11-DPYSL3.1	0	-0.63	0.299	0.588	0	10	Ssus11-DPYSL3	DPYSL3	Suss11
Ssus11-SEC61G.5	0	-0.61	0.393	0.681	0	10	Ssus11-SEC61G	SEC61G	Suss11
Ssus11-ENSSSCG00000035728.3	0	-0.57	0.32	0.618	0	10	Ssus11-ENSSSCG00000035728	ENSSSCG00000035728	Suss11
Ssus11-PDLIM7.6	0	-0.61	0.462	0.757	0	10	Ssus11-PDLIM7	PDLIM7	Suss11
Ssus11-NDUFA13.6	0	-0.64	0.196	0.499	0	10	Ssus11-NDUFA13	NDUFA13	Suss11
Ssus11-ENSSSCG00000003046.5	0	-0.57	0.807	0.947	0	10	Ssus11-ENSSSCG00000003046	ENSSSCG00000003046	Suss11
Ssus11-ENSSSCG00000012961.3	0	-0.54	0.447	0.738	0	10	Ssus11-ENSSSCG00000012961	ENSSSCG00000012961	Suss11
Ssus11-MIF.8	0	-0.61	0.695	0.888	0	10	Ssus11-MIF	MIF	Suss11
Ssus11-ENSSSCG00000021991.5	0	-0.6	0.278	0.571	0	10	Ssus11-ENSSSCG00000021991	ENSSSCG00000021991	Suss11
Ssus11-ND2.8	0	-0.87	0.097	0.397	0	10	Ssus11-ND2	ND2	Suss11
Ssus11-SSR2.4	0	-0.54	0.825	0.948	0	10	Ssus11-SSR2	SSR2	Suss11
Ssus11-CCL2.9	0	-0.86	0.169	0.468	0	10	Ssus11-CCL2	CCL2	Suss11
Ssus11-OGDH.4	0	-0.58	0.296	0.585	0	10	Ssus11-OGDH	OGDH	Suss11
Ssus11-PI16.9	0	-1.05	0.396	0.669	0	10	Ssus11-PI16	PI16	Suss11
Ssus11-ATF4.1	0	-0.54	0.468	0.728	0	10	Ssus11-ATF4	ATF4	Suss11
Ssus11-UBL5.5	0	-0.53	0.577	0.802	0	10	Ssus11-UBL5	UBL5	Suss11
Ssus11-ENSSSCG00000039894.6	0	-0.62	0.595	0.814	0	10	Ssus11-ENSSSCG00000039894	ENSSSCG00000039894	Suss11
Ssus11-TGFBI.5	0	-0.63	0.532	0.77	0	10	Ssus11-TGFBI	TGFBI	Suss11
Ssus11-ENSSSCG00000005453.7	0	-0.7	0.568	0.758	0	10	Ssus11-ENSSSCG00000005453	ENSSSCG00000005453	Suss11
Ssus11-NDUFA8.9	0	-0.69	0.208	0.495	0	10	Ssus11-NDUFA8	NDUFA8	Suss11
Ssus11-HNRNPA2B1.1	0	-0.55	0.441	0.694	0	10	Ssus11-HNRNPA2B1	HNRNPA2B1	Suss11
Ssus11-FLNA.7	0	-0.74	0.695	0.852	0	10	Ssus11-FLNA	FLNA	Suss11
Ssus11-BAG3.7	0	-0.91	0.139	0.42	0	10	Ssus11-BAG3	BAG3	Suss11
GRCh38-BTG1	0	0.43	0.571	0.309	0	10	GRCh38-BTG1	BTG1	GRCh38
Ssus11-SNRPD2.3	0	-0.51	0.671	0.863	0	10	Ssus11-SNRPD2	SNRPD2	Suss11
Ssus11-NEBL.9	0	-0.97	0.079	0.359	0	10	Ssus11-NEBL	NEBL	Suss11
Ssus11-CCNG1.6	0	-0.59	0.23	0.515	0	10	Ssus11-CCNG1	CCNG1	Suss11
Ssus11-P4HB.4	0	-0.57	0.631	0.843	0	10	Ssus11-P4HB	P4HB	Suss11
Ssus11-NDUFB8.5	0	-0.58	0.224	0.506	0	10	Ssus11-NDUFB8	NDUFB8	Suss11
Ssus11-RAN.4	0	-0.58	0.35	0.615	0	10	Ssus11-RAN	RAN	Suss11
Ssus11-SELENOM.9	0	-0.66	0.523	0.734	0	10	Ssus11-SELENOM	SELENOM	Suss11
Ssus11-GPI.6	0	-0.54	0.245	0.534	0	10	Ssus11-GPI	GPI	Suss11
Ssus11-CALU.3	0	-0.55	0.39	0.667	0	10	Ssus11-CALU	CALU	Suss11
Ssus11-ACTA2.7	0	-1.04	0.595	0.763	0	10	Ssus11-ACTA2	ACTA2	Suss11
Ssus11-MTERF3.8	0	-0.76	0.193	0.473	0	10	Ssus11-MTERF3	MTERF3	Suss11
Ssus11-PDLIM5.9	0	-0.78	0.106	0.381	0	10	Ssus11-PDLIM5	PDLIM5	Suss11
Ssus11-ENSSSCG00000002963.1	0	-0.51	0.489	0.729	0	10	Ssus11-ENSSSCG00000002963	ENSSSCG00000002963	Suss11
Ssus11-HIGD2A.6	0	-0.59	0.221	0.501	0	10	Ssus11-HIGD2A	HIGD2A	Suss11
Ssus11-NDUFB5.8	0	-0.67	0.184	0.462	0	10	Ssus11-NDUFB5	NDUFB5	Suss11
Ssus11-HSPD1.7	0	-0.67	0.211	0.478	0	10	Ssus11-HSPD1	HSPD1	Suss11
Ssus11-SAP18.3	0	-0.52	0.39	0.642	0	10	Ssus11-SAP18	SAP18	Suss11
Ssus11-EEF1A2.9	0	-1.05	0.069	0.341	0	10	Ssus11-EEF1A2	EEF1A2	Suss11
Ssus11-CAPNS1.7	0	-0.54	0.508	0.75	0	10	Ssus11-CAPNS1	CAPNS1	Suss11
Ssus11-ENSSSCG00000002449.8	0	-0.76	0.181	0.457	0	10	Ssus11-ENSSSCG00000002449	ENSSSCG00000002449	Suss11
Ssus11-LPL.8	0	-0.8	0.215	0.482	0	10	Ssus11-LPL	LPL	Suss11
Ssus11-CALR.5	0	-0.57	0.677	0.847	0	10	Ssus11-CALR	CALR	Suss11
Ssus11-S100A1.10	0	-0.91	0.127	0.398	0	10	Ssus11-S100A1	S100A1	Suss11
Ssus11-ILK.1	0	-0.51	0.384	0.638	0	10	Ssus11-ILK	ILK	Suss11
Ssus11-BTF3.1	0	-0.5	0.505	0.728	0	10	Ssus11-BTF3	BTF3	Suss11
Ssus11-PCP4.9	0	-1.21	0.091	0.354	0	10	Ssus11-PCP4	PCP4	Suss11
Ssus11-MANF.2	0	-0.56	0.26	0.528	0	10	Ssus11-MANF	MANF	Suss11
Ssus11-HSPA5.5	0	-0.71	0.323	0.562	0	10	Ssus11-HSPA5	HSPA5	Suss11
Ssus11-NDUFB10.5	0	-0.54	0.278	0.539	0	10	Ssus11-NDUFB10	NDUFB10	Suss11
Ssus11-GCK.8	0	-1.04	0.039	0.299	0	10	Ssus11-GCK	GCK	Suss11
Ssus11-EIF3G.2	0	-0.48	0.447	0.712	0	10	Ssus11-EIF3G	EIF3G	Suss11
Ssus11-HSPG2.7	0	-0.63	0.903	0.967	0	10	Ssus11-HSPG2	HSPG2	Suss11
