p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
Ssus11-ANXA6.8	1.40779238870816e-06	-0.268263232697697	0.368	0.43	0.0169864229621526	10	Ssus11-ANXA6
Ssus11-COMP.10	3.21788959993573e-06	-0.711677718564363	0.13	0.197	0.0388270559128245	10	Ssus11-COMP
Ssus11-CXCL10.8	0	2.65414159234507	0.886	0.115	0	11	Ssus11-CXCL10
Ssus11-IFIT1.7	0	2.47141069404242	0.961	0.262	0	11	Ssus11-IFIT1
Ssus11-ENSSSCG00000009240.4	0	1.66450640215951	0.802	0.155	0	11	Ssus11-ENSSSCG00000009240
Ssus11-SIGLEC1	0	1.26899510114522	0.652	0.084	0	11	Ssus11-SIGLEC1
Ssus11-IFIT2	0	1.2327440205679	0.679	0.08	0	11	Ssus11-IFIT2
Ssus11-ISG20	0	1.00076176889943	0.568	0.037	0	11	Ssus11-ISG20
Ssus11-RSAD2	0	0.984205530340365	0.633	0.067	0	11	Ssus11-RSAD2
Ssus11-ENSSSCG00000033089	0	0.801280292950784	0.481	0.039	0	11	Ssus11-ENSSSCG00000033089
Ssus11-MX1.9	4.22239708789812e-287	2.12146662544809	0.94	0.288	5.09474432625787e-283	11	Ssus11-MX1
Ssus11-MX2.6	7.23730296492206e-273	1.65271616669495	0.877	0.23	8.73252975747496e-269	11	Ssus11-MX2
Ssus11-ISG15.8	3.46135212555777e-261	3.41488425850084	0.981	0.491	4.176467474698e-257	11	Ssus11-ISG15
Ssus11-HERC5	3.14398568634305e-256	0.986897039100936	0.609	0.092	3.79353312914152e-252	11	Ssus11-HERC5
Ssus11-ENSSSCG00000024973	3.09613526064478e-251	1.06863635678765	0.643	0.108	3.73579680549399e-247	11	Ssus11-ENSSSCG00000024973
Ssus11-OAS2.9	2.38461804893613e-234	1.69852087433492	0.92	0.322	2.87728013784634e-230	11	Ssus11-OAS2
Ssus11-FBXO39	1.75477367540984e-229	1.08821974611352	0.744	0.163	2.11730991674951e-225	11	Ssus11-FBXO39
Ssus11-GHSR	5.38130792484218e-228	1.02325800697746	0.662	0.126	6.49308614211458e-224	11	Ssus11-GHSR
Ssus11-UBE2L6.7	2.58384725167888e-222	1.48671163589267	0.812	0.229	3.11767009387574e-218	11	Ssus11-UBE2L6
Ssus11-CD2	2.47172842257324e-221	0.701116008487758	0.36	0.034	2.98238751467688e-217	11	Ssus11-CD2
Ssus11-IRF7.7	5.8004844650253e-216	1.48725298381335	0.8	0.225	6.99886455549953e-212	11	Ssus11-IRF7
Ssus11-B2M.9	2.3072397279943e-204	1.47648829183901	1	0.998	2.78391545579792e-200	11	Ssus11-B2M
Ssus11-TCN1.9	2.0085789219158e-196	1.09622999166117	0.652	0.134	2.42355132718361e-192	11	Ssus11-TCN1
Ssus11-BST2.10	1.43610641602876e-195	1.72188243131376	0.906	0.396	1.7328060015803e-191	11	Ssus11-BST2
Ssus11-ENSSSCG00000014565.6	5.50793257625731e-194	1.93765749031998	0.944	0.56	6.64587144651207e-190	11	Ssus11-ENSSSCG00000014565
Ssus11-SAMD9	7.23978731179476e-188	0.622804356855131	0.454	0.065	8.73552737041156e-184	11	Ssus11-SAMD9
Ssus11-SAT1.10	9.97961556252184e-183	1.69125145486988	0.964	0.526	1.20414041377389e-178	11	Ssus11-SAT1
Ssus11-CNDP2.8	1.19488479398782e-181	1.29382324520318	0.816	0.265	1.4417479924257e-177	11	Ssus11-CNDP2
Ssus11-DHX58.4	7.52842886288622e-178	0.993026448210422	0.657	0.155	9.08380226595851e-174	11	Ssus11-DHX58
Ssus11-ENSSSCG00000034570.8	1.93581499460679e-167	1.62581735153154	1	0.982	2.33575437249256e-163	11	Ssus11-ENSSSCG00000034570
Ssus11-STAT2	7.9191605156523e-164	0.893976266614102	0.614	0.143	9.55525907818606e-160	11	Ssus11-STAT2
Ssus11-ENDOV.4	1.21507841430414e-162	1.16945558522397	0.78	0.258	1.46611361469938e-158	11	Ssus11-ENDOV
Ssus11-TIMD4	3.59634559094357e-160	0.331315377221275	0.229	0.018	4.33935059003252e-156	11	Ssus11-TIMD4
Ssus11-ENSSSCG00000030801	1.19249348454372e-158	0.515398530539284	0.377	0.052	1.43886263845045e-154	11	Ssus11-ENSSSCG00000030801
Ssus11-ETV7	1.79355383251353e-155	0.389936365677276	0.283	0.029	2.16410205431082e-151	11	Ssus11-ETV7
Ssus11-ENSSSCG00000033457.9	1.88152255873368e-154	1.21890105522168	0.826	0.262	2.27024511936806e-150	11	Ssus11-ENSSSCG00000033457
Ssus11-CSTB.10	3.41585704792573e-154	1.61058556076285	1	0.647	4.12157311402719e-150	11	Ssus11-CSTB
Ssus11-CTSB.10	5.77669354578387e-154	1.39019089947283	0.995	0.773	6.97015843234281e-150	11	Ssus11-CTSB
Ssus11-CCL2.8	8.74466990625309e-154	1.18886554934371	0.857	0.296	1.0551318708885e-149	11	Ssus11-CCL2
Ssus11-PARP14	9.00358718814823e-154	0.501729089891221	0.382	0.055	1.08637283012197e-149	11	Ssus11-PARP14
Ssus11-EPSTI1	8.12064218091287e-153	0.469356298898682	0.348	0.046	9.79836685548947e-149	11	Ssus11-EPSTI1
Ssus11-CTSD.10	1.11144506455654e-152	1.25902931517908	1	0.941	1.34106961489392e-148	11	Ssus11-CTSD
Ssus11-LGALS3BP.8	1.85315634363623e-151	1.45309248351693	0.855	0.371	2.23601844423148e-147	11	Ssus11-LGALS3BP
Ssus11-STAT1.2	1.00591314600404e-150	1.14784140570666	0.8	0.292	1.21373480196847e-146	11	Ssus11-STAT1
Ssus11-UNC93B1.9	6.78982324667803e-149	1.09923896469795	0.739	0.239	8.19260072944171e-145	11	Ssus11-UNC93B1
Ssus11-USP18	2.64590883046779e-144	0.805043908880048	0.57	0.135	3.19255359484243e-140	11	Ssus11-USP18
Ssus11-ENSSSCG00000051054	1.47188775274368e-143	0.522819569553331	0.321	0.042	1.77597976246053e-139	11	Ssus11-ENSSSCG00000051054
Ssus11-ENSSSCG00000017754.1	5.43642175348334e-142	0.856241144859135	0.623	0.167	6.559586487753e-138	11	Ssus11-ENSSSCG00000017754
Ssus11-MFSD12.9	5.92061445962001e-141	0.954419348502107	0.732	0.227	7.14381340697751e-137	11	Ssus11-MFSD12
Ssus11-PSMB9	1.02238470753576e-140	0.796442765823637	0.601	0.154	1.23360938811265e-136	11	Ssus11-PSMB9
Ssus11-LGMN.10	1.19541513751083e-140	1.37748309250589	0.949	0.504	1.44238790492057e-136	11	Ssus11-LGMN
Ssus11-CCR5	6.24566368230926e-138	0.462327615330437	0.35	0.051	7.53601779907436e-134	11	Ssus11-CCR5
Ssus11-SRGN.9	9.39472286804699e-138	1.21575023230806	0.836	0.31	1.13356726125855e-133	11	Ssus11-SRGN
Ssus11-ZNFX1	1.9217394641338e-136	0.817848139134681	0.628	0.173	2.31877083742384e-132	11	Ssus11-ZNFX1
Ssus11-ENSSSCG00000022236.10	8.91768658131738e-135	1.30337239447995	1	0.759	1.07600806290176e-130	11	Ssus11-ENSSSCG00000022236
Ssus11-ENSSSCG00000014997.3	7.00584179302435e-133	0.838046197393876	0.609	0.167	8.45324870746318e-129	11	Ssus11-ENSSSCG00000014997
Ssus11-TMEM156	3.69610419940879e-132	0.38961904985608	0.246	0.026	4.45971932700664e-128	11	Ssus11-TMEM156
Ssus11-TRIM22.3	1.04394108077617e-128	0.90146172966524	0.696	0.227	1.25961930806452e-124	11	Ssus11-TRIM22
Ssus11-FCER1G.9	3.53079964453829e-126	1.20757554632794	0.838	0.347	4.2602628510999e-122	11	Ssus11-FCER1G
Ssus11-GIMAP4.8	3.5716336561449e-125	0.943839865975807	0.684	0.225	4.30953316950443e-121	11	Ssus11-GIMAP4
Ssus11-IFI44	5.32264354779247e-125	0.6347368591674	0.502	0.115	6.42230170476639e-121	11	Ssus11-IFI44
Ssus11-GPNMB.9	9.14040129285955e-125	1.04504340728608	0.877	0.348	1.10288081999643e-120	11	Ssus11-GPNMB
Ssus11-AIF1.9	3.31557465280186e-122	1.0016622899796	0.797	0.299	4.00057237607072e-118	11	Ssus11-AIF1
Ssus11-ENSSSCG00000032436.6	3.59857137044968e-122	1.44808437904547	0.901	0.646	4.34203621558458e-118	11	Ssus11-ENSSSCG00000032436
Ssus11-CTSS.10	1.24027925679915e-121	1.20372816476156	0.884	0.402	1.49652095125385e-117	11	Ssus11-CTSS
Ssus11-IFI30.9	2.01572909073851e-121	1.08293020840123	0.923	0.453	2.43217872088508e-117	11	Ssus11-IFI30
Ssus11-ORAI2	9.67048206679669e-121	0.615333145675429	0.459	0.101	1.16684036617969e-116	11	Ssus11-ORAI2
Ssus11-GM2A.8	2.33422678127225e-120	1.00733159313109	0.838	0.365	2.8164780342831e-116	11	Ssus11-GM2A
Ssus11-MMP9.9	3.31767765625622e-120	1.11627348889527	0.742	0.247	4.00310986003876e-116	11	Ssus11-MMP9
Ssus11-IFIT5	5.31406291899287e-120	0.651423192694792	0.488	0.113	6.41194831805679e-116	11	Ssus11-IFIT5
Ssus11-IFI44L.1	1.26539842936858e-119	0.824789414679542	0.645	0.203	1.52682974487613e-115	11	Ssus11-IFI44L
Ssus11-ENSSSCG00000039894.10	6.18230312165428e-119	1.16691730865811	0.935	0.63	7.45956694658805e-115	11	Ssus11-ENSSSCG00000039894
Ssus11-ANXA1.9	7.5972776544924e-119	1.06364207091092	0.906	0.461	9.16687521791054e-115	11	Ssus11-ANXA1
Ssus11-PSAP.10	8.4255117443409e-119	1.07732882628926	0.998	0.881	1.01662224707217e-114	11	Ssus11-PSAP
Ssus11-ISG12(A).9	8.193302472949e-118	1.41776496307285	0.99	0.909	9.88603876386026e-114	11	Ssus11-ISG12(A)
Ssus11-ENSSSCG00000033909.9	1.98850754371993e-117	0.822984761477611	0.686	0.223	2.39933320225246e-113	11	Ssus11-ENSSSCG00000033909
Ssus11-LGALS3.9	1.24765935956733e-116	1.10137318504714	0.787	0.281	1.50542578325394e-112	11	Ssus11-LGALS3
Ssus11-TMSB4X.11	4.7547617446471e-115	1.13983399300004	1	0.933	5.73709552109119e-111	11	Ssus11-TMSB4X
Ssus11-FTL.10	1.41406058283252e-113	1.20843525100064	1	0.984	1.70620549924572e-109	11	Ssus11-FTL
Ssus11-ENSSSCG00000004024.9	1.47820303115021e-113	1.04062983910054	0.867	0.396	1.78359977738585e-109	11	Ssus11-ENSSSCG00000004024
Ssus11-ENSSSCG00000039506.9	2.17194507039506e-113	0.899826110022957	1	0.934	2.62066892193869e-109	11	Ssus11-ENSSSCG00000039506
Ssus11-SLFN11	2.86439541074899e-113	0.363704739864441	0.287	0.041	3.45617950260974e-109	11	Ssus11-SLFN11
Ssus11-RILPL2.1	4.16910548512039e-112	0.643755731139133	0.514	0.132	5.03044267834626e-108	11	Ssus11-RILPL2
Ssus11-LCP1.9	7.88807726772659e-111	0.988961820884292	0.768	0.292	9.5177540312389e-107	11	Ssus11-LCP1
Ssus11-SPP1.10	1.97222503592614e-109	1.26116048043872	0.964	0.501	2.37968672834848e-105	11	Ssus11-SPP1
Ssus11-CKM.11	3.20799628778956e-108	-3.23696138665093	0.338	0.768	3.87076832084688e-104	11	Ssus11-CKM
Ssus11-ENSSSCG00000001229.8	2.30084856383048e-107	0.951029435365264	1	0.996	2.77620387711785e-103	11	Ssus11-ENSSSCG00000001229
Ssus11-CYTB.9	3.8061013687467e-106	-2.2995030224929	0.981	0.996	4.59244191152977e-102	11	Ssus11-CYTB
Ssus11-CPPED1.1	1.12071333162402e-105	0.542052483936408	0.454	0.107	1.35225270593754e-101	11	Ssus11-CPPED1
Ssus11-ENSSSCG00000037775.11	5.95800029138534e-105	0.8966386319268	0.857	0.391	7.18892315158555e-101	11	Ssus11-ENSSSCG00000037775
Ssus11-IFIH1	1.09629339418818e-102	0.474096341448143	0.365	0.072	1.32278760942746e-98	11	Ssus11-IFIH1
Ssus11-SDC2.8	1.67508657594143e-102	0.911595577275023	0.792	0.322	2.02115946253093e-98	11	Ssus11-SDC2
Ssus11-S100A4.7	4.39638970907038e-102	0.802931972925474	0.862	0.363	5.30468382296432e-98	11	Ssus11-S100A4
Ssus11-PML	1.18842388578305e-101	0.641055856245883	0.551	0.158	1.43395226058582e-97	11	Ssus11-PML
Ssus11-CTSH.10	6.22417432505423e-100	0.944661385192059	0.988	0.67	7.51008874061044e-96	11	Ssus11-CTSH
Ssus11-FCGR1A	6.79831416707878e-100	0.522288813504356	0.384	0.083	8.20284587399726e-96	11	Ssus11-FCGR1A
Ssus11-TMSB10.10	1.27100044960992e-99	0.916695406705336	1	0.997	1.53358914249933e-95	11	Ssus11-TMSB10
Ssus11-CCL8.1	6.95925207795556e-99	0.53614658477811	0.432	0.101	8.39703355726117e-95	11	Ssus11-CCL8
Ssus11-S100A11.10	1.15689294380725e-98	0.896481105651694	0.998	0.808	1.39590702599783e-94	11	Ssus11-S100A11
Ssus11-CCR1.3	2.34474808431263e-97	0.586230214120128	0.44	0.108	2.82917303853162e-93	11	Ssus11-CCR1
Ssus11-ZBP1	4.06671939292893e-97	0.443824965697441	0.321	0.059	4.90690361950805e-93	11	Ssus11-ZBP1
Ssus11-PLSCR1	6.2079613755538e-97	0.477856001564789	0.382	0.083	7.49052619574321e-93	11	Ssus11-PLSCR1
Ssus11-CPSF6.9	3.19338537900926e-96	1.04489173321869	0.732	0.274	3.85313879831257e-92	11	Ssus11-CPSF6
Ssus11-COX7A1.10	4.13229452219703e-96	-2.57064327171325	0.517	0.815	4.98602657048294e-92	11	Ssus11-COX7A1
Ssus11-PSMB8.6	2.0527035361327e-94	0.820780958047979	0.635	0.243	2.47679208669772e-90	11	Ssus11-PSMB8
Ssus11-CNP	3.57330284668096e-94	0.638406510879953	0.5	0.142	4.31154721480525e-90	11	Ssus11-CNP
Ssus11-ENSSSCG00000025593	5.23998510851982e-94	0.600334821840284	0.471	0.128	6.32256603194002e-90	11	Ssus11-ENSSSCG00000025593
Ssus11-MYL3.11	7.29452416366487e-94	-2.46908373529819	0.164	0.668	8.80157285587803e-90	11	Ssus11-MYL3
Ssus11-PSMA6.2	1.43073393189027e-93	0.8599052578425	0.761	0.366	1.7263235622188e-89	11	Ssus11-PSMA6
Ssus11-COX6A2.11	3.59419635943777e-93	-2.12678601855476	0.365	0.766	4.33675732729762e-89	11	Ssus11-COX6A2
Ssus11-ENSSSCG00000006418	6.05236522386465e-93	0.623324681711927	0.514	0.154	7.30278387911508e-89	11	Ssus11-ENSSSCG00000006418
Ssus11-LAT2.9	3.3813794321215e-92	0.734715844351273	0.7	0.261	4.07997242279781e-88	11	Ssus11-LAT2
Ssus11-MOV10.6	5.30638009100337e-92	0.728848788208636	0.647	0.242	6.40267821780466e-88	11	Ssus11-MOV10
Ssus11-NT5C3A	7.14955256912258e-92	0.407071497763012	0.333	0.067	8.6266501299033e-88	11	Ssus11-NT5C3A
Ssus11-NAGK.10	2.02397032332886e-91	0.97102938430017	0.797	0.384	2.4421225921286e-87	11	Ssus11-NAGK
Ssus11-SMCHD1	2.46767975659579e-91	0.45784413315952	0.386	0.088	2.97750239430848e-87	11	Ssus11-SMCHD1
Ssus11-SLC25A4.11	3.28281685192258e-90	-2.16041670102649	0.372	0.756	3.96104681352979e-86	11	Ssus11-SLC25A4
Ssus11-RARRES1.8	3.70233682007968e-89	0.612638494095513	0.51	0.146	4.46723960710815e-85	11	Ssus11-RARRES1
Ssus11-C4BPA.6	8.88798222313492e-89	0.72889848774255	0.635	0.225	1.07242393504346e-84	11	Ssus11-C4BPA
Ssus11-SOCS1	7.90970013930813e-88	0.361159687624804	0.266	0.045	9.54384418808918e-84	11	Ssus11-SOCS1
Ssus11-NPC2.9	1.96151225125175e-87	0.804392674958389	0.829	0.371	2.36676068236036e-83	11	Ssus11-NPC2
Ssus11-TAP1	2.68249725524853e-87	0.561130799495138	0.466	0.133	3.23670118818288e-83	11	Ssus11-TAP1
Ssus11-ENSSSCG00000036052.10	3.94905160624936e-87	-1.91574243509161	0.292	0.719	4.76492566810047e-83	11	Ssus11-ENSSSCG00000036052
Ssus11-CHCHD10.10	8.21135469223108e-87	-1.81203319584097	0.519	0.828	9.90782057164602e-83	11	Ssus11-CHCHD10
Ssus11-VWA5A.1	3.20753249954374e-86	0.444784842672896	0.362	0.082	3.87020871394948e-82	11	Ssus11-VWA5A
Ssus11-MYBPC3.10	3.96383528118146e-86	-1.99040294081605	0.329	0.731	4.78276365027355e-82	11	Ssus11-MYBPC3
Ssus11-TYROBP.11	7.12121407210679e-86	0.848518111416431	0.964	0.608	8.59245689940405e-82	11	Ssus11-TYROBP
Ssus11-TRIM38	1.75580571560784e-85	0.413181231535127	0.333	0.071	2.11855517645242e-81	11	Ssus11-TRIM38
Ssus11-FN1.10	2.35459411221604e-85	0.916398959811838	1	0.791	2.84105325579988e-81	11	Ssus11-FN1
Ssus11-PARP12	3.12119964401458e-85	0.633080775990308	0.514	0.163	3.76603949046799e-81	11	Ssus11-PARP12
Ssus11-ND4.9	4.85697522104673e-85	-2.54696998330943	0.862	0.953	5.86042630171499e-81	11	Ssus11-ND4
Ssus11-SCARB2.5	1.06991248427927e-84	0.738300475402195	0.693	0.293	1.29095640353137e-80	11	Ssus11-SCARB2
Ssus11-DNASE1L1.7	3.16222351690098e-84	0.744631118197303	0.693	0.288	3.81553889549273e-80	11	Ssus11-DNASE1L1
Ssus11-SAMHD1	6.93625428917654e-84	0.458679284331277	0.377	0.091	8.36928442532041e-80	11	Ssus11-SAMHD1
Ssus11-ENSSSCG00000037274.8	8.8361182279759e-84	0.822302303690738	0.978	0.791	1.06616602538757e-79	11	Ssus11-ENSSSCG00000037274
Ssus11-HERC6	1.04562937947126e-83	0.669396705423295	0.548	0.185	1.26165640927002e-79	11	Ssus11-HERC6
Ssus11-SLPI	2.89794198691731e-83	0.714499008821655	0.403	0.105	3.49665680141443e-79	11	Ssus11-SLPI
Ssus11-TNNC1.11	4.68159174518521e-83	-2.79283211049158	0.626	0.827	5.64880859974047e-79	11	Ssus11-TNNC1
Ssus11-DDX60	7.15430557832969e-83	0.314872534989391	0.237	0.038	8.6323851108126e-79	11	Ssus11-DDX60
Ssus11-SLA-DMB.8	1.40210454022824e-82	0.8019501176168	0.725	0.318	1.69177933823939e-78	11	Ssus11-SLA-DMB
Ssus11-MYL2.11	1.7530643780307e-82	-3.4878341677155	0.671	0.843	2.11524747853185e-78	11	Ssus11-MYL2
Ssus11-COX3.10	3.09765639818225e-82	-1.74535495234144	1	1	3.7376322100467e-78	11	Ssus11-COX3
Ssus11-PCP4.10	5.44737319616089e-82	-1.44930635152345	0.116	0.605	6.57280049848773e-78	11	Ssus11-PCP4
Ssus11-ACTN2.10	6.5357425393421e-82	-1.53482046718986	0.242	0.686	7.88602694797018e-78	11	Ssus11-ACTN2
Ssus11-CASP1	1.36130846221549e-81	0.352083128973049	0.246	0.042	1.64255479050922e-77	11	Ssus11-CASP1
Ssus11-GNG10.9	1.92881653775333e-81	0.730467817731058	0.749	0.334	2.32731003445317e-77	11	Ssus11-GNG10
Ssus11-CYBA.10	6.23450196194484e-81	0.857144337520226	0.92	0.606	7.52255006728264e-77	11	Ssus11-CYBA
Ssus11-ENO3.11	7.14077351489509e-81	-1.72015931916664	0.362	0.746	8.61605732307242e-77	11	Ssus11-ENO3
Ssus11-GGH.1	8.37800889072769e-81	0.530736943292086	0.44	0.123	1.0108905527552e-76	11	Ssus11-GGH
Ssus11-ENSSSCG00000031897	1.22931726804856e-80	0.296639554099442	0.225	0.035	1.4832942156274e-76	11	Ssus11-ENSSSCG00000031897
Ssus11-TPM4.10	1.86335359862674e-80	0.852290739250371	0.947	0.595	2.24832245210303e-76	11	Ssus11-TPM4
Ssus11-ACTG1.9	1.86094370118579e-79	0.768333414103861	1	0.925	2.24541466985077e-75	11	Ssus11-ACTG1
Ssus11-ENSSSCG00000014540.10	2.36186938987618e-79	0.681951191447888	1	1	2.8498316058246e-75	11	Ssus11-ENSSSCG00000014540
Ssus11-CD53.9	2.81939399116286e-79	0.614765989940005	0.539	0.182	3.40188078973711e-75	11	Ssus11-CD53
Ssus11-LGALS8.1	9.72169595479779e-79	0.414344894829205	0.377	0.093	1.1730198339059e-74	11	Ssus11-LGALS8
Ssus11-CD68.8	1.31534548693447e-78	0.652277685022605	0.597	0.213	1.58709586453514e-74	11	Ssus11-CD68
Ssus11-APOE.10	2.74124091168928e-78	0.829591577085383	0.993	0.718	3.30758128404428e-74	11	Ssus11-APOE
Ssus11-ENSSSCG00000039582.2	2.75224389656733e-78	0.760052322729773	0.729	0.36	3.32085748559814e-74	11	Ssus11-ENSSSCG00000039582
Ssus11-VCPIP1	3.52601139351797e-78	0.413521846071319	0.331	0.075	4.25448534741879e-74	11	Ssus11-VCPIP1
Ssus11-IFI35.3	3.72098540864149e-78	0.668467496655383	0.568	0.211	4.48974099406683e-74	11	Ssus11-IFI35
Ssus11-ATP5ME.10	5.61143571035813e-78	-1.36453487635607	0.841	0.948	6.77075832811813e-74	11	Ssus11-ATP5ME
Ssus11-MYOZ2.10	6.49315184831873e-78	-1.73520785517961	0.309	0.705	7.83463702018138e-74	11	Ssus11-MYOZ2
Ssus11-ND3.9	6.96633657954572e-78	-1.99116250801131	0.671	0.888	8.40558171687986e-74	11	Ssus11-ND3
Ssus11-ENSSSCG00000016737.10	7.73653938967356e-78	0.752053736843044	1	0.901	9.33490842758012e-74	11	Ssus11-ENSSSCG00000016737
Ssus11-TRANK1	8.63918151070525e-78	0.28984186778694	0.229	0.038	1.04240364108169e-73	11	Ssus11-TRANK1
Ssus11-EEF1A2.10	6.51054044160375e-77	-1.56859685590038	0.184	0.626	7.85561809683908e-73	11	Ssus11-EEF1A2
Ssus11-ARPC2.7	6.73322022631776e-77	0.758368434899791	0.732	0.351	8.12430352507501e-73	11	Ssus11-ARPC2
Ssus11-FOXS1.5	7.26673253214876e-77	0.724251839595811	0.536	0.191	8.7680394732907e-73	11	Ssus11-FOXS1
Ssus11-SLC25A5.1	9.91627165407607e-77	0.61891844953679	0.517	0.176	1.19649733778082e-72	11	Ssus11-SLC25A5
Ssus11-TNNT2.10	1.06960118048125e-76	-2.34539725650131	0.628	0.823	1.29058078436868e-72	11	Ssus11-TNNT2
Ssus11-NKG7.8	2.42161672120718e-76	0.525571641909121	0.507	0.161	2.92192273580859e-72	11	Ssus11-NKG7
Ssus11-CFL1.8	6.72018421630469e-76	0.766674698694653	0.981	0.729	8.10857427539324e-72	11	Ssus11-CFL1
Ssus11-PARP9	2.33689689427623e-75	0.40898292865962	0.312	0.069	2.8196997926337e-71	11	Ssus11-PARP9
Ssus11-ENSSSCG00000013436.11	2.43152309628681e-75	-1.41174764786461	0.713	0.905	2.93387576797967e-71	11	Ssus11-ENSSSCG00000013436
Ssus11-ENSSSCG00000021374.9	4.34791524821538e-75	-1.20564692367627	0.473	0.797	5.24619453849667e-71	11	Ssus11-ENSSSCG00000021374
Ssus11-DTX3L	4.9129488213592e-75	0.345951006435242	0.287	0.059	5.92796404785201e-71	11	Ssus11-DTX3L
Ssus11-ENSSSCG00000015747.9	1.09233364153221e-74	-1.39994646336528	0.036	0.517	1.31800977187277e-70	11	Ssus11-ENSSSCG00000015747
Ssus11-ENSSSCG00000034555.6	1.42739203561802e-74	0.579236812950187	0.502	0.164	1.7222912301767e-70	11	Ssus11-ENSSSCG00000034555
Ssus11-GMFG.8	7.50073988900823e-74	0.667536015269711	0.705	0.29	9.05039275007733e-70	11	Ssus11-GMFG
Ssus11-PSME2.1	1.16500840092935e-73	0.769470207382572	0.638	0.286	1.40569913656136e-69	11	Ssus11-PSME2
Ssus11-AMBN.1	1.29123045911824e-73	0.479275887555477	0.391	0.106	1.55799867197207e-69	11	Ssus11-AMBN
Ssus11-ENSSSCG00000013366.9	1.43300297612962e-73	0.736164973397292	0.771	0.361	1.729061390998e-69	11	Ssus11-ENSSSCG00000013366
Ssus11-ENSSSCG00000004578.10	1.55543497575559e-73	0.753411947530174	0.973	0.699	1.87678784174669e-69	11	Ssus11-ENSSSCG00000004578
Ssus11-COX2.9	1.82049497250506e-73	-1.7573445165082	0.998	1	2.1966092338246e-69	11	Ssus11-COX2
Ssus11-ATP6.9	2.21624593062151e-72	-1.99445021307565	1	1	2.67412233988791e-68	11	Ssus11-ATP6
Ssus11-TCAP.10	4.03446833957581e-72	-1.87529245652652	0.447	0.766	4.86798949853218e-68	11	Ssus11-TCAP
Ssus11-ENSSSCG00000001341.6	4.42791045671222e-72	0.829423162136649	0.959	0.815	5.34271675706897e-68	11	Ssus11-ENSSSCG00000001341
Ssus11-ENSSSCG00000010190.11	5.64945480504823e-72	-2.81590047565512	0.693	0.839	6.81663216777119e-68	11	Ssus11-ENSSSCG00000010190
Ssus11-GPX1.6	1.65528255121771e-71	0.701616258023663	0.995	0.882	1.99726392629929e-67	11	Ssus11-GPX1
Ssus11-EIF2AK2	1.66234045362456e-71	0.474084089084067	0.452	0.138	2.0057799913434e-67	11	Ssus11-EIF2AK2
Ssus11-SDCBP.9	1.76852896754884e-71	0.669459856765375	0.65	0.279	2.13390705224443e-67	11	Ssus11-SDCBP
Ssus11-SLA-DRA.7	2.48296442724184e-71	0.902369191443767	0.932	0.716	2.99594487791001e-67	11	Ssus11-SLA-DRA
Ssus11-CKMT2.11	3.07408200365687e-71	-1.2562238737169	0.031	0.499	3.70918734561238e-67	11	Ssus11-CKMT2
Ssus11-CD180	3.86561643645984e-71	0.297368373418839	0.242	0.045	4.66425279223245e-67	11	Ssus11-CD180
Ssus11-FAM111B	1.70544231373719e-70	0.276457578373187	0.217	0.037	2.05778669575529e-66	11	Ssus11-FAM111B
Ssus11-PLEKHO1.9	1.90641590542059e-70	0.649676980926572	0.713	0.311	2.30028143148049e-66	11	Ssus11-PLEKHO1
Ssus11-MSR1.4	9.84612621178683e-70	0.487243823683579	0.43	0.129	1.1880335887142e-65	11	Ssus11-MSR1
Ssus11-VIM.8	3.05728303158907e-69	0.743176021233767	1	0.882	3.68891770591537e-65	11	Ssus11-VIM
Ssus11-H3-5.7	5.06760968101194e-69	0.778153878096972	0.775	0.433	6.11457784110901e-65	11	Ssus11-H3-5
Ssus11-ENSSSCG00000033787	6.40245453186414e-69	0.323799757755132	0.258	0.052	7.72520163814727e-65	11	Ssus11-ENSSSCG00000033787
Ssus11-MYH7.11	1.93399223040776e-68	-3.09757944587632	0.775	0.857	2.33355502521e-64	11	Ssus11-MYH7
Ssus11-CAPG.9	2.77680971181147e-68	0.635084789482815	0.746	0.327	3.35049859827172e-64	11	Ssus11-CAPG
Ssus11-PTPRC.2	3.45098931836958e-68	0.569634099813344	0.449	0.147	4.16396371154473e-64	11	Ssus11-PTPRC
Ssus11-FABP3.11	5.12601458759286e-68	-1.30805871646926	0.314	0.691	6.18504920138954e-64	11	Ssus11-FABP3
Ssus11-GCK.10	8.8345949653837e-68	-1.50421901784955	0.114	0.565	1.0659822285232e-63	11	Ssus11-GCK
Ssus11-LAP3.1	2.5955724343628e-67	0.671564100506922	0.628	0.278	3.13181769930216e-63	11	Ssus11-LAP3
Ssus11-BID	5.24597546026722e-67	0.447282230258487	0.377	0.107	6.32979399035842e-63	11	Ssus11-BID
Ssus11-ND1.10	9.2984304899994e-67	-2.19311932256929	0.78	0.916	1.12194862292333e-62	11	Ssus11-ND1
Ssus11-TAGLN.10	1.69547741916281e-66	0.758116913871873	0.99	0.776	2.04576305396185e-62	11	Ssus11-TAGLN
Ssus11-SLC25A28	3.46651771588936e-66	0.509393924095972	0.432	0.139	4.1827002759921e-62	11	Ssus11-SLC25A28
Ssus11-SHFL	1.41158730050326e-65	0.476935975561542	0.42	0.131	1.70322123678723e-61	11	Ssus11-SHFL
Ssus11-LGALS1.10	2.54405965294262e-65	0.562963551704669	1	0.997	3.06966237724056e-61	11	Ssus11-LGALS1
